# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-05-21,1806.48285184103,1806.48285184103,1806.48285184103,1806.48285184103,0
2023-05-22,1818.20541291642,1818.20541291642,1818.20541291642,1818.20541291642,0
2023-05-23,1854.56284511981,1854.56284511981,1854.56284511981,1854.56284511981,0
2023-05-24,1801.14089976622,1801.14089976622,1801.14089976622,1801.14089976622,0
2023-05-25,1806.9382106955,1806.9382106955,1806.9382106955,1806.9382106955,0
2023-05-26,1829.23536440678,1829.23536440678,1829.23536440678,1829.23536440678,0
2023-05-27,1830.77384950321,1830.77384950321,1830.77384950321,1830.77384950321,0
2023-05-28,1911.28677440093,1911.28677440093,1911.28677440093,1911.28677440093,0
2023-05-29,1894.85833810637,1894.85833810637,1894.85833810637,1894.85833810637,0
2023-05-30,1900.83276183519,1900.83276183519,1900.83276183519,1900.83276183519,0
2023-05-31,1872.94246113384,1872.94246113384,1872.94246113384,1872.94246113384,0
2023-06-01,1861.87719082408,1861.87719082408,1861.87719082408,1861.87719082408,0
2023-06-02,1906.95200964348,1906.95200964348,1906.95200964348,1906.95200964348,0
2023-06-03,1891.8916364699,1891.8916364699,1891.8916364699,1891.8916364699,0
2023-06-04,1892.3073100526,1892.3073100526,1892.3073100526,1892.3073100526,0
2023-06-05,1812.74285300994,1812.74285300994,1812.74285300994,1812.74285300994,0
2023-06-06,1883.15331735827,1883.15331735827,1883.15331735827,1883.15331735827,0
2023-06-07,1831.89239801286,1831.89239801286,1831.89239801286,1831.89239801286,0
2023-06-08,1847.23547516072,1847.23547516072,1847.23547516072,1847.23547516072,0
